ZIP,CBSA,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
12520,39100,1.000000000,1.000000000,1.000000000,1.000000000
12521,26460,1.000000000,1.000000000,1.000000000,1.000000000
12522,39100,1.000000000,1.000000000,1.000000000,1.000000000
12523,26460,1.000000000,1.000000000,1.000000000,1.000000000
12524,35620,0.001915970,0.000988140,0.000000000,0.001681050
12524,39100,0.998084029,0.999011858,1.000000000,0.998318951
12525,28740,1.000000000,1.000000000,1.000000000,1.000000000
12526,26460,1.000000000,1.000000000,1.000000000,1.000000000
12527,39100,1.000000000,1.000000000,1.000000000,1.000000000
12528,28740,1.000000000,1.000000000,1.000000000,1.000000000
12529,26460,1.000000000,1.000000000,1.000000000,1.000000000
12530,26460,1.000000000,1.000000000,1.000000000,1.000000000
12531,35620,0.214611872,0.464285714,0.333333333,0.222059898
12531,39100,0.785388128,0.535714286,0.666666667,0.777940102
12533,39100,0.992444529,1.000000000,0.995867769,0.993102259
12533,35620,0.007555470,0.000000000,0.004132230,0.006897740
12534,26460,1.000000000,1.000000000,1.000000000,1.000000000
12537,39100,0.000000000,0.000000000,1.000000000,1.000000000
12538,39100,1.000000000,1.000000000,1.000000000,1.000000000
12540,39100,1.000000000,1.000000000,1.000000000,1.000000000
12541,26460,1.000000000,0.000000000,1.000000000,1.000000000
12542,28740,0.973795181,0.945000000,1.000000000,0.972853186
12542,39100,0.026204800,0.055000000,0.000000000,0.027146800
12543,39100,1.000000000,1.000000000,1.000000000,1.000000000
12544,26460,1.000000000,0.000000000,1.000000000,1.000000000
12545,39100,1.000000000,1.000000000,1.000000000,1.000000000
12546,39100,0.924218750,0.983870968,1.000000000,0.928152493
12546,26460,0.075781250,0.016129000,0.000000000,0.071847507
12547,28740,1.000000000,1.000000000,1.000000000,1.000000000
12548,28740,1.000000000,1.000000000,1.000000000,1.000000000
12549,39100,1.000000000,1.000000000,1.000000000,1.000000000
12550,28740,0.003969620,0.000000000,0.003935460,0.003571430
12550,39100,0.996030376,1.000000000,0.996064542,0.996428571
12551,39100,1.000000000,1.000000000,1.000000000,1.000000000
12552,39100,1.000000000,1.000000000,1.000000000,1.000000000
12553,39100,1.000000000,1.000000000,1.000000000,1.000000000
12555,39100,0.000000000,0.000000000,1.000000000,1.000000000
12561,28740,1.000000000,1.000000000,1.000000000,1.000000000
12563,35620,1.000000000,1.000000000,1.000000000,1.000000000
12564,35620,0.003816790,0.000000000,0.000000000,0.003300330
12564,39100,0.996183206,1.000000000,1.000000000,0.996699670
12565,26460,1.000000000,1.000000000,1.000000000,1.000000000
12566,28740,0.508809524,0.165467626,0.445652174,0.496727601
12566,99999,0.072380952,0.014388500,0.032608700,0.069735951
12566,39100,0.418809524,0.820143885,0.521739130,0.433536448
12567,39100,0.832693784,0.907407407,0.950000000,0.838940587
12567,26460,0.167306216,0.092592593,0.050000000,0.161059413
12568,28740,0.000000000,0.000000000,1.000000000,1.000000000
12569,39100,1.000000000,1.000000000,1.000000000,1.000000000
12570,39100,1.000000000,1.000000000,1.000000000,1.000000000
12571,39100,0.925716768,0.983009709,0.990476190,0.932835821
12571,26460,0.074283232,0.016990300,0.009523800,0.067164179
12572,39100,1.000000000,1.000000000,1.000000000,1.000000000
12574,39100,1.000000000,0.000000000,1.000000000,1.000000000
12575,39100,1.000000000,1.000000000,1.000000000,1.000000000
12577,39100,1.000000000,1.000000000,1.000000000,1.000000000
12578,39100,1.000000000,1.000000000,1.000000000,1.000000000
12580,39100,1.000000000,1.000000000,1.000000000,1.000000000
12581,39100,1.000000000,1.000000000,1.000000000,1.000000000
12582,39100,0.988301357,1.000000000,1.000000000,0.988918440
12582,35620,0.011698600,0.000000000,0.000000000,0.011081600
12583,26460,0.335456476,0.380952381,0.666666667,0.342507645
12583,39100,0.664543524,0.619047619,0.333333333,0.657492355
12584,39100,1.000000000,1.000000000,1.000000000,1.000000000
12585,39100,1.000000000,1.000000000,1.000000000,1.000000000
12586,28740,0.001339460,0.000000000,0.000000000,0.001208770
12586,39100,0.998660543,1.000000000,1.000000000,0.998791228
12588,28740,0.000000000,0.000000000,1.000000000,1.000000000
12589,39100,0.251557632,0.095238095,0.076923077,0.242894057
12589,28740,0.748442368,0.904761905,0.923076923,0.757105943
12590,39100,1.000000000,1.000000000,1.000000000,1.000000000
12592,39100,1.000000000,1.000000000,1.000000000,1.000000000
12594,39100,1.000000000,1.000000000,1.000000000,1.000000000
12601,39100,1.000000000,1.000000000,1.000000000,1.000000000
12602,39100,1.000000000,1.000000000,1.000000000,1.000000000
12603,39100,1.000000000,1.000000000,1.000000000,1.000000000
12604,39100,0.000000000,1.000000000,0.000000000,1.000000000
12701,99999,1.000000000,1.000000000,1.000000000,1.000000000
12719,99999,1.000000000,1.000000000,1.000000000,1.000000000
12720,99999,1.000000000,1.000000000,1.000000000,1.000000000
12721,99999,0.807333103,0.625000000,0.850000000,0.804311774
12721,39100,0.192666897,0.375000000,0.150000000,0.195688226
12722,99999,1.000000000,0.000000000,1.000000000,1.000000000
12723,99999,1.000000000,1.000000000,1.000000000,1.000000000
12724,99999,1.000000000,1.000000000,1.000000000,1.000000000
12725,28740,0.683823529,0.833333333,0.666666667,0.689655172
12725,99999,0.316176471,0.166666667,0.333333333,0.310344828
12726,99999,1.000000000,1.000000000,1.000000000,1.000000000
12729,39100,0.916554509,0.916666667,1.000000000,0.917322835
12729,99999,0.083445491,0.083333333,0.000000000,0.082677165
12732,99999,1.000000000,1.000000000,1.000000000,1.000000000
12733,99999,1.000000000,1.000000000,1.000000000,1.000000000
12734,99999,1.000000000,1.000000000,1.000000000,1.000000000
12736,99999,1.000000000,1.000000000,1.000000000,1.000000000
12737,99999,1.000000000,1.000000000,1.000000000,1.000000000
12738,99999,1.000000000,1.000000000,1.000000000,1.000000000
12740,28740,0.236282195,0.300000000,0.000000000,0.234906696
12740,99999,0.763717805,0.700000000,1.000000000,0.765093304
12741,99999,1.000000000,1.000000000,1.000000000,1.000000000
12742,99999,1.000000000,1.000000000,1.000000000,1.000000000
12743,99999,1.000000000,1.000000000,1.000000000,1.000000000
12745,99999,1.000000000,0.000000000,1.000000000,1.000000000
12746,39100,1.000000000,1.000000000,1.000000000,1.000000000
12747,99999,1.000000000,1.000000000,1.000000000,1.000000000
12748,99999,1.000000000,1.000000000,1.000000000,1.000000000
12749,99999,1.000000000,0.000000000,1.000000000,1.000000000
12750,99999,1.000000000,1.000000000,1.000000000,1.000000000
12751,99999,1.000000000,1.000000000,1.000000000,1.000000000
12752,99999,1.000000000,1.000000000,1.000000000,1.000000000
12754,99999,0.998167659,1.000000000,1.000000000,0.998496806
12754,39100,0.001832340,0.000000000,0.000000000,0.001503190
12758,28740,0.031069000,0.054794500,0.000000000,0.031484300
12758,99999,0.968931016,0.945205479,1.000000000,0.968515742
12759,99999,1.000000000,1.000000000,1.000000000,1.000000000
12760,99999,1.000000000,1.000000000,1.000000000,1.000000000
12762,99999,1.000000000,1.000000000,1.000000000,1.000000000
12763,99999,0.945783133,1.000000000,0.777777778,0.943019943
12763,28740,0.054216900,0.000000000,0.222222222,0.056980100
12764,99999,1.000000000,1.000000000,1.000000000,1.000000000
12765,99999,1.000000000,1.000000000,1.000000000,1.000000000
12766,99999,1.000000000,1.000000000,1.000000000,1.000000000
12767,99999,1.000000000,0.000000000,1.000000000,1.000000000
12768,99999,1.000000000,1.000000000,1.000000000,1.000000000
12769,99999,0.000000000,0.000000000,1.000000000,1.000000000
12770,99999,1.000000000,1.000000000,1.000000000,1.000000000
12771,39100,1.000000000,1.000000000,1.000000000,1.000000000
12775,99999,1.000000000,1.000000000,1.000000000,1.000000000
12776,99999,1.000000000,1.000000000,1.000000000,1.000000000
12777,99999,1.000000000,1.000000000,1.000000000,1.000000000
12778,99999,1.000000000,0.000000000,1.000000000,1.000000000
12779,99999,1.000000000,1.000000000,1.000000000,1.000000000
12780,39100,0.975173784,0.869565217,1.000000000,0.973102786
12780,99999,0.024826200,0.130434783,0.000000000,0.026897200
12781,99999,0.000000000,0.000000000,1.000000000,1.000000000
12783,99999,1.000000000,1.000000000,1.000000000,1.000000000
12784,99999,0.000000000,0.000000000,1.000000000,1.000000000
12785,39100,1.000000000,1.000000000,1.000000000,1.000000000
12786,99999,1.000000000,1.000000000,1.000000000,1.000000000
12787,99999,1.000000000,1.000000000,1.000000000,1.000000000
12788,99999,1.000000000,1.000000000,1.000000000,1.000000000
12789,28740,0.016055000,0.093750000,0.000000000,0.017480000
12789,99999,0.983944954,0.906250000,1.000000000,0.982520029
12790,99999,1.000000000,1.000000000,1.000000000,1.000000000
12791,99999,1.000000000,1.000000000,1.000000000,1.000000000
12792,99999,1.000000000,1.000000000,1.000000000,1.000000000
12801,24020,1.000000000,1.000000000,1.000000000,1.000000000
12803,24020,0.104562323,0.173333333,0.007843100,0.103777259
12803,10580,0.895437677,0.826666667,0.992156863,0.896222741
12804,24020,1.000000000,1.000000000,1.000000000,1.000000000
12808,24020,1.000000000,1.000000000,1.000000000,1.000000000
12809,24020,1.000000000,1.000000000,1.000000000,1.000000000
12810,24020,1.000000000,1.000000000,1.000000000,1.000000000
12811,24020,1.000000000,0.000000000,1.000000000,1.000000000
12812,99999,1.000000000,1.000000000,1.000000000,1.000000000
12814,24020,1.000000000,1.000000000,1.000000000,1.000000000
12815,24020,1.000000000,1.000000000,1.000000000,1.000000000
12816,24020,1.000000000,1.000000000,1.000000000,1.000000000
12817,24020,1.000000000,1.000000000,1.000000000,1.000000000
12819,24020,1.000000000,1.000000000,1.000000000,1.000000000
12820,24020,0.000000000,0.000000000,1.000000000,1.000000000
12821,24020,1.000000000,0.000000000,1.000000000,1.000000000
12822,10580,1.000000000,1.000000000,1.000000000,1.000000000
12823,24020,1.000000000,1.000000000,1.000000000,1.000000000
12824,24020,1.000000000,1.000000000,1.000000000,1.000000000
12827,24020,1.000000000,1.000000000,1.000000000,1.000000000
12828,10580,0.432536101,0.286432161,0.112426036,0.415208333
12828,24020,0.567463899,0.713567839,0.887573964,0.584791667
12831,10580,1.000000000,1.000000000,1.000000000,1.000000000
12832,24020,1.000000000,1.000000000,1.000000000,1.000000000
12833,10580,1.000000000,1.000000000,1.000000000,1.000000000
12834,24020,1.000000000,1.000000000,1.000000000,1.000000000
12835,10580,1.000000000,1.000000000,1.000000000,1.000000000
12836,99999,0.024038500,0.000000000,0.000000000,0.023364500
12836,24020,0.975961538,1.000000000,1.000000000,0.976635514
12837,24020,1.000000000,1.000000000,1.000000000,1.000000000
12838,24020,1.000000000,0.000000000,1.000000000,1.000000000
12839,24020,1.000000000,1.000000000,1.000000000,1.000000000
12841,24020,1.000000000,0.000000000,1.000000000,1.000000000
12842,99999,1.000000000,1.000000000,1.000000000,1.000000000
12843,24020,1.000000000,0.000000000,1.000000000,1.000000000
12844,24020,1.000000000,1.000000000,1.000000000,1.000000000
12845,24020,1.000000000,1.000000000,1.000000000,1.000000000
12846,24020,1.000000000,1.000000000,1.000000000,1.000000000
12847,99999,1.000000000,1.000000000,1.000000000,1.000000000
12848,24020,0.000000000,0.000000000,1.000000000,1.000000000
12849,24020,1.000000000,1.000000000,1.000000000,1.000000000
12850,10580,1.000000000,1.000000000,1.000000000,1.000000000
12851,99999,1.000000000,1.000000000,1.000000000,1.000000000
12852,99999,1.000000000,1.000000000,1.000000000,1.000000000
12853,99999,0.040735900,0.000000000,0.000000000,0.038366300
12853,24020,0.959264126,1.000000000,1.000000000,0.961633663
12854,24020,1.000000000,0.000000000,1.000000000,1.000000000
12855,99999,1.000000000,1.000000000,1.000000000,1.000000000
12856,24020,1.000000000,1.000000000,1.000000000,1.000000000
12857,24020,0.111111111,0.000000000,0.000000000,0.108391608
12857,99999,0.888888889,1.000000000,1.000000000,0.891608392
12858,99999,1.000000000,1.000000000,1.000000000,1.000000000
12859,10580,1.000000000,1.000000000,1.000000000,1.000000000
12860,24020,1.000000000,1.000000000,1.000000000,1.000000000
12861,24020,0.972689076,1.000000000,1.000000000,0.972860125
12861,99999,0.027310900,0.000000000,0.000000000,0.027139900
12862,24020,1.000000000,0.000000000,1.000000000,1.000000000
12863,10580,1.000000000,1.000000000,1.000000000,1.000000000
12864,99999,1.000000000,0.000000000,1.000000000,1.000000000
12865,24020,1.000000000,1.000000000,1.000000000,1.000000000
12866,10580,1.000000000,1.000000000,1.000000000,1.000000000
12870,24020,0.019099600,0.000000000,0.000000000,0.017879900
12870,99999,0.980900409,1.000000000,1.000000000,0.982120051
12871,10580,1.000000000,1.000000000,1.000000000,1.000000000
12872,99999,1.000000000,0.000000000,1.000000000,1.000000000
12873,24020,1.000000000,1.000000000,1.000000000,1.000000000
12874,24020,1.000000000,1.000000000,1.000000000,1.000000000
12878,24020,1.000000000,1.000000000,1.000000000,1.000000000
12879,99999,0.000000000,0.000000000,1.000000000,1.000000000
12883,24020,0.023800200,0.000000000,0.000000000,0.020876100
12883,99999,0.976199766,1.000000000,1.000000000,0.979123888
12884,10580,1.000000000,1.000000000,1.000000000,1.000000000
12885,24020,1.000000000,1.000000000,1.000000000,1.000000000
12886,24020,1.000000000,1.000000000,1.000000000,1.000000000
12887,24020,1.000000000,1.000000000,1.000000000,1.000000000
12901,38460,1.000000000,1.000000000,1.000000000,1.000000000
12903,38460,1.000000000,1.000000000,1.000000000,1.000000000
12910,38460,1.000000000,1.000000000,1.000000000,1.000000000
12911,38460,0.947368421,0.333333333,1.000000000,0.869565217
12911,99999,0.052631600,0.666666667,0.000000000,0.130434783
12912,99999,0.408163265,0.181818182,0.459459459,0.405330882
12912,38460,0.581146744,0.818181818,0.540540541,0.584558824
12912,31660,0.010690000,0.000000000,0.000000000,0.010110300
12913,99999,0.791666667,0.750000000,1.000000000,0.795045045
12913,31660,0.203703704,0.250000000,0.000000000,0.200450450
12913,38460,0.004629630,0.000000000,0.000000000,0.004504500
12914,36300,0.096296296,0.000000000,0.000000000,0.092636580
12914,31660,0.903703704,1.000000000,1.000000000,0.907363420
12915,31660,1.000000000,0.000000000,1.000000000,1.000000000
12916,31660,1.000000000,1.000000000,1.000000000,1.000000000
12917,31660,1.000000000,1.000000000,1.000000000,1.000000000
12918,38460,1.000000000,1.000000000,1.000000000,1.000000000
12919,38460,1.000000000,1.000000000,1.000000000,1.000000000
12920,31660,0.959910913,0.921052632,1.000000000,0.959517045
12920,38460,0.040089100,0.078947368,0.000000000,0.040483000
12921,38460,1.000000000,1.000000000,1.000000000,1.000000000
12922,36300,1.000000000,1.000000000,1.000000000,1.000000000
12923,38460,1.000000000,1.000000000,1.000000000,1.000000000
12924,38460,1.000000000,1.000000000,1.000000000,1.000000000
12926,31660,1.000000000,1.000000000,1.000000000,1.000000000
12927,36300,1.000000000,1.000000000,1.000000000,1.000000000
12928,99999,1.000000000,1.000000000,1.000000000,1.000000000
12929,38460,0.000000000,1.000000000,1.000000000,1.000000000
12930,31660,0.974193548,1.000000000,1.000000000,0.974842767
12930,36300,0.025806500,0.000000000,0.000000000,0.025157200
12932,99999,1.000000000,1.000000000,1.000000000,1.000000000
12933,38460,0.000000000,0.000000000,1.000000000,1.000000000
12934,38460,1.000000000,1.000000000,1.000000000,1.000000000
12935,38460,1.000000000,1.000000000,1.000000000,1.000000000
12936,99999,1.000000000,1.000000000,1.000000000,1.000000000
12937,31660,1.000000000,1.000000000,1.000000000,1.000000000
12939,31660,0.000000000,0.000000000,1.000000000,1.000000000
12941,99999,1.000000000,1.000000000,1.000000000,1.000000000
12942,99999,1.000000000,1.000000000,1.000000000,1.000000000
12943,99999,1.000000000,1.000000000,1.000000000,1.000000000
12944,38460,0.423896877,0.336842105,0.584615385,0.424896647
12944,99999,0.576103123,0.663157895,0.415384615,0.575103353
12945,31660,1.000000000,1.000000000,1.000000000,1.000000000
12946,99999,1.000000000,1.000000000,1.000000000,1.000000000
12949,36300,1.000000000,0.000000000,1.000000000,1.000000000
12950,99999,1.000000000,1.000000000,1.000000000,1.000000000
12952,38460,1.000000000,1.000000000,1.000000000,1.000000000
12953,31660,1.000000000,1.000000000,1.000000000,1.000000000
12955,38460,0.916967509,1.000000000,1.000000000,0.917857143
12955,31660,0.083032491,0.000000000,0.000000000,0.082142857
12956,99999,1.000000000,1.000000000,1.000000000,1.000000000
12957,31660,1.000000000,1.000000000,1.000000000,1.000000000
12958,38460,1.000000000,1.000000000,1.000000000,1.000000000
12959,38460,1.000000000,1.000000000,1.000000000,1.000000000
12960,99999,1.000000000,1.000000000,1.000000000,1.000000000
12961,99999,1.000000000,0.000000000,1.000000000,1.000000000
12962,38460,1.000000000,1.000000000,1.000000000,1.000000000
12964,99999,1.000000000,0.000000000,1.000000000,1.000000000
12965,36300,1.000000000,1.000000000,1.000000000,1.000000000
12966,31660,1.000000000,1.000000000,1.000000000,1.000000000
12967,36300,0.954545455,1.000000000,1.000000000,0.955882353
12967,31660,0.045454500,0.000000000,0.000000000,0.044117600
12969,31660,1.000000000,1.000000000,1.000000000,1.000000000
12970,31660,1.000000000,1.000000000,1.000000000,1.000000000
12972,38460,0.993312352,1.000000000,1.000000000,0.993572779
12972,99999,0.006687650,0.000000000,0.000000000,0.006427220
12973,36300,0.000000000,0.000000000,1.000000000,1.000000000
12974,99999,1.000000000,1.000000000,1.000000000,1.000000000
12975,99999,1.000000000,0.000000000,1.000000000,1.000000000
12976,31660,1.000000000,0.000000000,1.000000000,1.000000000
12977,99999,1.000000000,1.000000000,1.000000000,1.000000000
12978,38460,1.000000000,1.000000000,1.000000000,1.000000000
12979,38460,1.000000000,1.000000000,1.000000000,1.000000000
12980,36300,0.274509804,0.000000000,0.000000000,0.266435986
12980,31660,0.725490196,1.000000000,1.000000000,0.733564014
12981,31660,0.008272100,0.000000000,0.052631600,0.008748900
12981,38460,0.991727941,1.000000000,0.947368421,0.991251094
12983,31660,0.712797619,0.679389313,0.786499215,0.718467167
12983,99999,0.287202381,0.320610687,0.213500785,0.281532833
12985,38460,1.000000000,1.000000000,1.000000000,1.000000000
12986,36300,0.038059000,0.000000000,0.000000000,0.033869600
12986,31660,0.961941009,1.000000000,1.000000000,0.966130398
12987,99999,1.000000000,1.000000000,1.000000000,1.000000000
12989,99999,0.023032600,0.000000000,0.000000000,0.022727300
12989,31660,0.976967370,1.000000000,1.000000000,0.977272727
12992,38460,1.000000000,1.000000000,1.000000000,1.000000000
12993,99999,1.000000000,1.000000000,1.000000000,1.000000000
12995,31660,0.000000000,0.000000000,1.000000000,1.000000000
12996,99999,1.000000000,1.000000000,1.000000000,1.000000000
12997,99999,0.991228070,1.000000000,1.000000000,0.991721854
12997,38460,0.008771900,0.000000000,0.000000000,0.008278100
12998,99999,1.000000000,1.000000000,1.000000000,1.000000000
13020,45060,1.000000000,0.000000000,1.000000000,1.000000000
13021,45060,0.001305290,0.000520833,0.000000000,0.001175500
13021,12180,0.998694714,0.999479167,1.000000000,0.998824503
13022,12180,0.000000000,0.000000000,1.000000000,1.000000000
13024,12180,0.000000000,0.000000000,1.000000000,1.000000000
13026,12180,1.000000000,1.000000000,1.000000000,1.000000000
13027,45060,0.998893533,1.000000000,1.000000000,0.998980286
13027,12180,0.001106470,0.000000000,0.000000000,0.001019710
13028,45060,1.000000000,1.000000000,1.000000000,1.000000000
13029,45060,1.000000000,1.000000000,1.000000000,1.000000000
13030,45060,1.000000000,1.000000000,1.000000000,1.000000000
13031,45060,1.000000000,1.000000000,1.000000000,1.000000000
13032,46540,0.013708000,0.000000000,0.011976000,0.012933000
13032,45060,0.986291981,1.000000000,0.988023952,0.987066975
13033,12180,0.996050033,1.000000000,1.000000000,0.996254682
13033,45060,0.003949970,0.000000000,0.000000000,0.003745320
13034,12180,1.000000000,1.000000000,1.000000000,1.000000000
13035,45060,1.000000000,1.000000000,1.000000000,1.000000000
13036,45060,1.000000000,1.000000000,1.000000000,1.000000000
13037,45060,1.000000000,1.000000000,1.000000000,1.000000000
13039,45060,1.000000000,1.000000000,1.000000000,1.000000000
13040,18660,0.923076923,1.000000000,1.000000000,0.925373134
13040,99999,0.076923077,0.000000000,0.000000000,0.074626866
13041,45060,1.000000000,1.000000000,1.000000000,1.000000000
13042,46540,0.615936255,0.466666667,0.625000000,0.614307932
13042,45060,0.384063745,0.533333333,0.375000000,0.385692068
13043,45060,0.000000000,0.000000000,1.000000000,1.000000000
13044,45060,1.000000000,1.000000000,1.000000000,1.000000000
13045,18660,0.960426522,0.993382961,0.989915966,0.965194706
13045,12180,0.028234600,0.004135650,0.010084000,0.025006400
13045,27060,0.011338900,0.002481390,0.000000000,0.009798900
13051,45060,1.000000000,0.000000000,1.000000000,1.000000000
13052,99999,0.158918919,0.062500000,0.200000000,0.159229209
13052,18660,0.191351351,0.062500000,0.111111111,0.185598377
13052,45060,0.649729730,0.875000000,0.688888889,0.655172414
13053,27060,0.864341085,0.930232558,0.903614458,0.867494824
13053,18660,0.135658915,0.069767442,0.096385542,0.132505176
13054,46540,1.000000000,1.000000000,1.000000000,1.000000000
13057,45060,1.000000000,1.000000000,1.000000000,1.000000000
13060,12180,0.002087680,0.000000000,0.000000000,0.001919390
13060,45060,0.997912317,1.000000000,1.000000000,0.998080614
13061,45060,1.000000000,1.000000000,1.000000000,1.000000000
13062,27060,1.000000000,0.000000000,1.000000000,1.000000000
13063,45060,1.000000000,1.000000000,1.000000000,1.000000000
13064,12180,1.000000000,0.000000000,1.000000000,1.000000000
13065,42900,1.000000000,0.000000000,1.000000000,1.000000000
13066,45060,1.000000000,1.000000000,1.000000000,1.000000000
13068,27060,1.000000000,1.000000000,1.000000000,1.000000000
13069,45060,1.000000000,1.000000000,1.000000000,1.000000000
13071,12180,1.000000000,1.000000000,1.000000000,1.000000000
13072,45060,0.651933702,1.000000000,0.800000000,0.655826558
13072,99999,0.348066298,0.000000000,0.200000000,0.344173442
13073,27060,0.974137931,1.000000000,0.992857143,0.975819281
13073,18660,0.003793100,0.000000000,0.000000000,0.003499840
13073,12180,0.022069000,0.000000000,0.007142860,0.020680900
13074,12180,0.034889700,0.000000000,0.000000000,0.033041800
13074,45060,0.965110313,1.000000000,1.000000000,0.966958212
13076,45060,1.000000000,1.000000000,1.000000000,1.000000000
13077,12180,0.018918000,0.000000000,0.000000000,0.016989600
13077,18660,0.949220046,0.994186047,0.994117647,0.953800298
13077,45060,0.031861900,0.005813950,0.005882350,0.029210100
13078,45060,1.000000000,1.000000000,1.000000000,1.000000000
13080,12180,0.278864353,0.133333333,0.314285714,0.275675676
13080,45060,0.721135647,0.866666667,0.685714286,0.724324324
13081,12180,0.998130841,1.000000000,1.000000000,0.998194946
13081,27060,0.001869160,0.000000000,0.000000000,0.001805050
13082,45060,1.000000000,1.000000000,1.000000000,1.000000000
13083,48060,0.019370500,0.000000000,0.000000000,0.018518500
13083,45060,0.980629540,1.000000000,1.000000000,0.981481481
13084,45060,1.000000000,1.000000000,1.000000000,1.000000000
13087,18660,1.000000000,0.000000000,1.000000000,1.000000000
13088,45060,1.000000000,1.000000000,1.000000000,1.000000000
13089,45060,1.000000000,1.000000000,1.000000000,1.000000000
13090,45060,1.000000000,1.000000000,1.000000000,1.000000000
13092,12180,0.893169877,0.967741935,0.958333333,0.896407686
13092,27060,0.106830123,0.032258100,0.041666700,0.103592314
13093,45060,1.000000000,0.000000000,1.000000000,1.000000000
13101,18660,1.000000000,1.000000000,1.000000000,1.000000000
13102,27060,1.000000000,0.000000000,1.000000000,1.000000000
13103,45060,1.000000000,1.000000000,1.000000000,1.000000000
13104,45060,1.000000000,1.000000000,1.000000000,1.000000000
13108,45060,1.000000000,1.000000000,1.000000000,1.000000000
13110,45060,1.000000000,1.000000000,1.000000000,1.000000000
13111,45060,0.190150479,0.142857143,0.000000000,0.188502674
13111,12180,0.809849521,0.857142857,1.000000000,0.811497326
13112,45060,1.000000000,1.000000000,1.000000000,1.000000000
13113,12180,1.000000000,0.000000000,1.000000000,1.000000000
13114,45060,1.000000000,1.000000000,1.000000000,1.000000000
13115,45060,1.000000000,0.000000000,1.000000000,1.000000000
13116,45060,1.000000000,1.000000000,1.000000000,1.000000000
13117,12180,1.000000000,0.000000000,1.000000000,1.000000000
13118,12180,1.000000000,1.000000000,1.000000000,1.000000000
13119,45060,1.000000000,0.000000000,1.000000000,1.000000000
13120,45060,1.000000000,1.000000000,1.000000000,1.000000000
13121,45060,0.000000000,0.000000000,1.000000000,1.000000000
13122,45060,1.000000000,1.000000000,1.000000000,1.000000000
13123,46540,1.000000000,0.000000000,1.000000000,1.000000000
13124,99999,1.000000000,0.000000000,1.000000000,1.000000000
13126,12180,0.002219970,0.000000000,0.002415460,0.002091810
13126,45060,0.997780033,1.000000000,0.997584541,0.997908186
13131,45060,1.000000000,1.000000000,1.000000000,1.000000000
13132,45060,1.000000000,1.000000000,1.000000000,1.000000000
13134,45060,0.000000000,0.000000000,1.000000000,1.000000000
13135,45060,1.000000000,1.000000000,1.000000000,1.000000000
13136,99999,1.000000000,1.000000000,1.000000000,1.000000000
13137,45060,0.000000000,0.000000000,1.000000000,1.000000000
13138,45060,1.000000000,1.000000000,1.000000000,1.000000000
13139,12180,0.000000000,0.000000000,1.000000000,1.000000000
13140,12180,1.000000000,1.000000000,1.000000000,1.000000000
13141,18660,0.694968553,1.000000000,1.000000000,0.707831325
13141,45060,0.305031447,0.000000000,0.000000000,0.292168675
13142,45060,1.000000000,1.000000000,1.000000000,1.000000000
13143,40380,0.652207002,0.807692308,1.000000000,0.661290323
13143,12180,0.347792998,0.192307692,0.000000000,0.338709677
13144,45060,1.000000000,1.000000000,1.000000000,1.000000000
13145,45060,0.999002991,1.000000000,1.000000000,0.999034749
13145,48060,0.000997010,0.000000000,0.000000000,0.000965251
13146,12180,0.006048390,0.000000000,0.000000000,0.005665720
13146,40380,0.936491935,0.840000000,1.000000000,0.932955619
13146,42900,0.057459700,0.160000000,0.000000000,0.061378700
13147,12180,1.000000000,1.000000000,1.000000000,1.000000000
13148,40380,0.000954563,0.000000000,0.000000000,0.000853971
13148,42900,0.999045437,1.000000000,1.000000000,0.999146029
13152,12180,0.064516129,0.002247190,0.004587160,0.057264800
13152,45060,0.935483871,0.997752809,0.995412844,0.942735195
13153,45060,1.000000000,1.000000000,1.000000000,1.000000000
13154,40380,1.000000000,0.000000000,1.000000000,1.000000000
13155,99999,1.000000000,1.000000000,1.000000000,1.000000000
13156,45060,0.002606430,0.000000000,0.000000000,0.002546690
13156,12180,0.950477845,1.000000000,1.000000000,0.951612903
13156,40380,0.046915700,0.000000000,0.000000000,0.045840400
13157,46540,1.000000000,0.000000000,1.000000000,1.000000000
13158,45060,0.035330300,0.055555600,0.000000000,0.034582100
13158,18660,0.964669739,0.944444444,1.000000000,0.965417867
13159,18660,0.195037005,0.044943800,0.038461500,0.186218212
13159,45060,0.804962995,0.955056180,0.961538462,0.813781788
13160,12180,1.000000000,1.000000000,1.000000000,1.000000000
13162,46540,1.000000000,1.000000000,1.000000000,1.000000000
13163,45060,1.000000000,1.000000000,1.000000000,1.000000000
13164,45060,1.000000000,1.000000000,1.000000000,1.000000000
13165,40380,0.000206101,0.000000000,0.000000000,0.000179372
13165,42900,0.999793899,1.000000000,1.000000000,0.999820628
13166,12180,0.989717979,0.976415094,0.968253968,0.988583854
13166,45060,0.010282000,0.023584900,0.031746000,0.011416100
13167,45060,1.000000000,1.000000000,1.000000000,1.000000000
13201,45060,1.000000000,1.000000000,1.000000000,1.000000000
13202,45060,1.000000000,1.000000000,1.000000000,1.000000000
13203,45060,1.000000000,1.000000000,1.000000000,1.000000000
13204,45060,1.000000000,1.000000000,1.000000000,1.000000000
13205,45060,1.000000000,1.000000000,1.000000000,1.000000000
13206,45060,1.000000000,1.000000000,1.000000000,1.000000000
13207,45060,1.000000000,1.000000000,1.000000000,1.000000000
13208,45060,1.000000000,1.000000000,1.000000000,1.000000000
