npi,communityId
1023307022,1410
1023309747,6752
1023312444,1410
1023327814,6752
1023335593,1410
1023337979,58
1023343910,1406
1023351848,1410
1023362902,1410
1023363991,2444
1023410271,2444
1023430824,7
1023433067,277
1023434248,1406
1023434438,1410
1023452331,58
1023454592,6752
1023461894,1410
1033100763,6752
1033103551,1406
1033109285,4771
1033132444,2444
1033143763,1406
1033144647,1404
1033150404,6752
1033154786,1406
1033156898,1176
1033168059,1410
1033182704,1176
1033184320,1176
1033187810,2444
1033190954,1406
1033200852,1176
1033204037,3698
1033206149,1410
1033206156,1410
1033215157,1406
1033225073,58
1033226592,58
1033227764,6752
1033230404,1410
1033246640,1410
1033256425,6808
1033277116,6808
1033293147,1410
1033293154,1410
1033297429,58
1033310206,1176
1033311196,2444
1033311360,1410
1033313127,1176
1033316484,1176
1033323159,1406
1033326335,1176
1033353727,6752
1033356506,1176
1033368543,6752
1033391008,6752
1033408828,1176
1033455761,1404
1033457387,4255
1033459565,2562
1033459672,3698
1033472592,1406
1033482393,3698
1033488432,1406
1033500566,58
1033507124,2444
1033514773,2444
1033516331,4257
1033532585,1406
1033536453,1410
1033537576,1406
1033542980,58
1033569462,6752
1033570015,2444
1033584461,2564
1033588462,302
1033590526,1406
1033597869,5065
1033599329,2436
1033633268,4778
1033653373,4779
1033653852,5328
1043203516,4522
1043205008,6752
1043206329,58
1043206386,6752
1043217854,1406
1043218654,6752
1043219165,6752
1043220320,1410
1043220494,2444
1043226293,1410
1043229495,1410
1043232879,6752
1043244049,1410
1043244783,7
1043248685,4779
1043250186,1406
1043253537,1410
1043267107,7
1043275266,2444
1043281710,2444
1043288509,3965
1043291370,6752
1043294747,1406
1043296262,6752
1043296890,1410
1043297542,7
1043299464,1176
1043300288,6752
1043302466,1410
1043310428,2444
1043313984,2444
1043318157,1406
1043319486,1410
1043326127,2444
1043351471,2444
1043394166,1410
1043399603,7
1043400435,7483
1043404510,7
1043411564,1410
1043415532,7110
1043451073,1410
1043453632,1410
1043475288,58
1043477680,3698
1043480676,58
1043481369,1406
1043484447,58
1043493927,1406
1043515497,1176
1043522311,1406
1043533730,7463
1043548001,2444
1043571110,7227
1043576689,6752
1043595986,1410
1043614175,6752
1043615644,6752
1043621683,58
1043629561,1410
1043647142,7464
1043663719,1406
1043668791,6752
1043669948,7
1043671647,1406
1043750201,2444
1043755986,1410
1053301556,6752
1053303214,6752
1053303248,1406
1053306175,1406
1053308502,1410
1053309492,2444
1053310961,1406
1053314963,6752
1053317149,6277
1053317685,1176
1053322818,1410
1053335984,6752
1053336826,1176
1053337717,1406
1053338236,58
1053340190,2395
1053343251,1410
1053347344,2444
1053349100,1410
1053350074,2444
1053350215,6808
1053366369,1176
1053378505,58
1053380881,6748
1053382648,2444
1053387977,6752
1053390682,1410
1053394916,1406
1053406405,1406
1053408567,1406
1053414581,1176
1053421941,58
1053425181,6752
1053449660,1410
1053452128,1410
1053452482,1410
1053453795,1176
1053468926,1410
1053470062,1406
1053495168,1410
1053502252,7
1053519785,1406
1053521997,1410
1053530469,7090
1053547729,6637
1053559187,1410
1053566695,1176
1053578153,1410
1053596437,1406
1053604330,6752
1053608364,1406
1053631705,1410
1053638148,1410
1053639195,1410
1053650382,7
1053654947,3979
1053663310,6752
1053663716,6752
1053670265,7
1053679951,1406
1053698530,4273
1053713685,1176
1053719682,1176
1053729327,6752
1053741272,6752
1053753541,58
1053760595,6752
1053768218,6752
1053789719,6752
1053843938,1410
1053862276,1406
1053864819,1176
1053867184,1176
1063403095,4799
1063403434,6752
1063404085,1176
1063407351,1406
1063407534,3698
1063407856,7
1063409845,4532
1063415131,3698
1063416436,1406
1063416592,2399
1063445641,1410
1063449031,1410
1063449627,58
1063452399,6752
1063452423,6808
1063452902,6752
1063457315,6752
1063458255,6752
1063462315,1410
1063462711,1176
1063467504,5065
1063467876,1406
1063473833,7
1063483568,7
1063485274,1406
1063485373,6752
1063487536,7
1063487551,1406
1063502029,6752
1063502037,6752
1063506921,1406
1063520666,6748
1063525665,1404
1063528651,6752
1063530582,1410
1063539096,6752
1063547610,6752
1063578334,6752
1063596161,1410
1063604312,2444
1063634376,6752
1063659209,1537
1063665198,1410
1063671832,1406
1063673622,1406
1063704773,1410
1063704856,7
1063709392,6808
1063730059,6752
1063739480,1406
1063742229,1406
1063768323,3982
1063774537,1406
1063774552,6752
1063788826,6752
1063829323,1406
1063831097,6748
1063835320,1410
1063837854,58
1063864775,1410
1063870137,6752
1063884138,1406
1063937670,1176
1063947141,2444
1063956589,1176
1063965168,6752
1073050209,1410
1073058111,1176
1073065702,1410
1073500377,7
1073505830,6752
1073506408,1410
1073509097,6752
1073514501,1410
1073514832,1404
1073516001,3698
1073516225,6881
1073516340,6752
1073518734,6748
1073524906,2444
1073537072,1406
1073539607,7
1073539821,4279
1073547402,1406
1073547709,6752
1073549176,6752
1073553608,1176
1073556023,6752
1073557831,1406
1073559753,1406
1073559803,7
1073562963,2444
1073566212,58
1073566626,2444
1073576104,1410
1073580338,6752
1073581922,6752
1073583449,2444
1073585774,1404
1073589305,6808
1073590329,1406
1073591467,6752
1073591731,2419
1073592762,2444
1073594099,58
1073598066,7
1073600102,1410
1073605481,1410
1073605499,1410
1073606000,1410
1073607784,1410
1073612412,1410
1073627170,1410
1073633780,7
1073664280,6752
1073692158,58
1073692638,1406
1073697181,1410
1073704367,58
1073705620,6752
1073727301,1406
1073728143,2444
1073733093,6752
1073741211,1406
1073742250,6752
1073750527,5065
1073754032,3698
1073760773,2424
1073773982,6752
1073775706,1406
1073777470,1410
1073779930,1410
1073781217,6752
1073791612,1410
1073796470,1176
1073797502,1410
1073807632,4635
1073808747,1410
1073825626,6752
1073833513,966
1073834560,1410
1073856696,1406
1073873972,1406
1073880159,6752
1073892451,1406
1073905774,58
1073911889,2444
1073912168,1410
1073919619,1406
1073921011,1410
1073922167,4809
1073922829,1406
1073958476,6278
1073962981,1410
1073966503,3698
1073983920,3698
1073986410,1410
1073994067,3698
1073997532,1176
1083002570,1406
1083012181,1404
1083028286,1406
1083033476,1410
1083033609,1410
1083035489,7
1083037279,1406
1083059372,1410
1083097711,7
1083151179,1410
1083601397,1410
1083605398,6752
1083606248,6752
1083607279,3698
1083608459,1548
1083609481,3965
1083610547,3698
1083611313,1176
1083611651,6752
1083614044,2444
1083615934,1406
1083616387,6752
1083618680,6752
1083632897,6748
1083637490,2444
1083640221,7
1083648604,1410
1083655518,2444
1083657027,6752
1083658694,6384
1083659163,1406
1083660518,3698
1083661730,1406
1083665962,1406
1083668453,7
1083668594,1410
1083676753,3096
1083680706,7
1083686513,6752
1083687305,1176
1083689566,5065
1083701106,1410
1083703540,2444
1083706402,1410
1083710172,58
1083712939,1410
1083713424,1410
1083715031,1406
1083719777,6752
1083734339,2438
1083737589,2444
1083749352,2444
1083776744,6748
1083796320,1410
1083798193,1410
1083816813,2444
1083818983,1410
1083841993,1410
1083859730,1410
1083865976,1406
1083869002,6752
1083871164,1410
1083881064,2444
1083887954,7
1083890941,1410
1083905822,1406
1083921498,1176
1083941512,1176
1083941769,1410
1083953848,1176
1083954929,58
1083993760,2438
1093008955,1410
1093017584,1410
1093028599,1410
1093030660,1410
1093031460,1406
1093036105,1404
1093045130,6752
1093046054,1410
1093051427,1410
1093058018,1406
1093075186,2444
1093098956,6748
1093124471,1406
1093159444,1406
1093170318,1410
1093189359,2444
1093189409,1410
1093198244,2564
1093251217,1176
1093255648,1406
1093706962,1406
1093707937,7
1093716748,1410
1093718272,3698
1093720757,6752
1093738536,2444
1093739617,7
1093741464,6752
1093742736,2444
1093745721,1410
1093748246,2444
1093749723,1410
1093750564,1406
1093753303,7
1093753626,58
1093753840,1406
1093754327,58
1093757643,1406
1093766966,6752
1093768137,6752
1093769606,1406
1093771594,1406
1093776122,1410
1093791063,6752
1093800104,1410
1093802068,6752
1093802126,1410
1093807422,1410
1093808107,1410
1093809857,6752
1093812752,7
1093814428,1410
1093818981,1410
1093826133,6752
1093830176,2444
1093855306,2444
1093855611,2444
1093887606,58
1093901738,1410
1093928707,7
1093931628,58
1093937872,6752
1093955338,7
1093989691,7
1104020684,1410
1104022631,1406
1104025246,1176
1104025329,1410
1104027184,1406
1104031053,1410
1104033265,6752
1104036722,1410
1104043082,7
1104048206,2444
1104064088,1410
1104065630,3146
1104076199,2444
1104083757,6752
1104085067,6752
1104096288,7
1104105873,6752
1104134329,4687
1104137215,1176
1104138908,1176
1104142314,1406
1104152859,1406
1104155332,1410
1104166313,1410
1104183235,1410
1104185826,1410
1104191055,1401
1104202761,1410
1104225408,7475
1104225515,6752
1104237403,2444
1104238153,6752
1104250406,2444
1104264738,2444
1104266550,6752
1104269067,6752
1104278043,6752
1104291533,3698
1104295070,1406
1104378538,1406
1104802271,6752
1104804145,6748
1104808641,2444
1104810274,6752
1104812478,1406
1104812551,1406
1104814862,1406
1104815430,1406
1104817667,6752
1104817907,6752
1104818269,6752
1104818889,1406
1104820760,6752
1104823616,1406
1104825769,6752
1104826924,6752
1104827534,2641
1104829340,7
1104831114,1410
1104831122,1410
1104832450,6752
1104836741,1406
1104837327,6752
1104838606,1406
1104839083,1410
1104850130,58
1104854124,1176
1104859115,2444
1104861624,6752
1104862093,1410
1104862234,1410
1104863554,6752
1104865310,4686
1104866185,1406
1104868678,6752
1104871029,1176
1104875459,1176
1104876119,1410
1104879352,6752
1104879774,2444
1104887074,6752
1104888726,58
1104890003,1176
1104897164,58
1104905694,1406
1104911387,1410
1104912013,1410
1104933738,1176
1104951177,7
1104961085,6808
1104968817,1410
1104973080,1406
1104973924,3698
1104982701,2444
1104984780,1404
1104987262,771
1104989581,6752
1104997337,6993
1114001229,6752
1114004017,7
1114004983,7
1114010386,3698
1114010741,1404
1114019528,1410
1114019536,1410
1114019833,58
1114020336,1406
1114023355,1410
1114026549,1410
1114034675,58
1114037611,7
1114041548,1406
1114043189,2712
1114043197,2712
1114054905,1410
1114062197,2444
1114065398,58
1114074085,1176
1114074093,58
1114085834,1176
1114094935,2444
1114097342,6752
1114099132,1179
1114101128,1406
1114101300,2959
1114104494,6752
1114120524,2776
1114121712,58
1114141850,1410
1114151479,1410
1114152410,7
1114164787,1406
1114174547,1410
1114191731,1410
1114209301,1406
1114216033,1410
1114234523,5065
1114241437,1406
1114243789,1406
1114247848,1410
1114257391,1406
1114260254,1410
1114271376,2444
1114283876,1406
1114291440,1406
1114303773,2438
1114311644,1406
1114321023,2444
1114326766,6752
1114329521,7
1114340007,2438
1114376977,2768
1114900131,58
1114912656,1406
1114913357,3869
1114914900,3698
1114916095,1176
1114927936,1406
1114928777,6752
1114952330,7
1114952983,1406
1114953080,2444
1114956687,6752
1114960143,3869
1114960622,3698
1114961513,1406
1114961596,1406
1114965472,2444
1114966355,7
1114966835,6752
1114967023,1404
1114967353,1406
1114967684,1410
1114968609,1410
1114969383,3698
1114973237,2444
1114974979,3965
1114976164,6752
1114979184,58
1114990231,58
1114996378,2769
1114997038,3698
1124003504,1406
1124003561,2444
1124004593,1410
1124005145,7
1124007919,1406
1124007984,1406
1124012950,1410
1124014360,6808
1124014501,1406
1124017900,6752
1124020011,1176
1124024344,1406
1124025192,6752
1124029699,1406
1124032255,6752
1124033139,1406
1124040050,1406
1124043880,7
1124052857,1406
1124052873,2444
1124061676,2444
1124065255,1406
1124065362,1406
1124065420,6752
1124066683,6752
1124067533,6752
1124069836,1406
1124073473,2444
1124075635,7
1124083720,1406
1124086939,2444
1124087002,1406
1124096904,2444
1124097126,1406
1124098777,1410
1124102249,1410
1124104211,2444
1124108279,1406
1124111257,1404
1124115241,1410
1124115258,1410
1124135280,1410
1124139456,1410
1124145636,1410
1124150016,6752
1124152483,2444
1124159710,6752
1124173125,2754
1124175096,1410
1124175260,6752
1124175914,1406
1124175922,6752
1124175948,1410
1124219969,6752
1124222609,1410
1124226477,6752
1124226501,1176
1124238951,2444
1124242508,1410
1124246681,58
1124246954,3698
1124252432,2438
1124253075,7
1124261920,1176
1124262175,1406
1124292081,1410
1124308192,7517
1124323449,1410
1124323894,1410
1124324637,2444
1124345814,1410
1124346564,1404
1124354162,1404
1124362215,7
1124369806,2562
1124370630,1410
1124381371,58
1124382643,5065
1124387709,1410
1124420880,2444
1124428107,6752
1124438601,1176
1124443403,2444
1124450812,4273
1124459185,6752
1124466107,6752
1124467451,6752
1124474663,1406
1124491584,1410
1124578687,6752
1134102304,6752
1134103831,1406
1134110505,1410
1134114630,1410
1134117690,2444
1134119902,6752
1134121130,1406
1134122310,1410
1134127392,1410
1134128739,1410
1134131915,1406
1134145204,1406
1134150337,3698
1134153877,2444
1134154461,1176
1134158462,1406
1134162134,1406
1134163694,1406
1134168982,1406
1134178171,6752
1134186042,1406
1134186190,6752
1134191067,1410
1134202377,2444
1134203243,1410
1134210149,6808
1134211543,1410
1134211550,1410
1134213648,1406
1134216245,1410
1134216633,1406
1134222839,1410
1134225089,2444
1134239874,1410
1134247570,2444
1134267008,1410
1134267156,1410
1134276009,6752
1134295793,6752
1134301096,6752
1134316946,4761
1134321235,6752
1134324544,58
1134325947,6752
1134337983,1410
1134346323,6752
1134351133,3698
1134355647,58
1134357718,1406
1134377922,6752
1134399090,6752
1134410129,1176
1134410608,1410
1134418676,1410
1134421555,1410
1134451412,1404
1134470529,4976
1134471725,6752
1134476021,6752
1134483944,5010
1134486467,1410
1134497407,1406
1134509706,6752
1134521792,6752
1134527237,2444
1134530140,1406
1134534142,6752
1134545197,1410
1134549470,6752
1134557481,6752
1134558133,1410
1134592884,1410
1134672314,1406
1144205519,6752
1144206004,58
1144209495,2444
1144211830,6752
1144214701,1406
1144216482,58
1144216516,6752
1144220310,6752
1144220450,1410
1144222035,2444
1144223223,6881
1144224981,6752
1144227778,3698
1144237140,1406
1144237751,58
1144241985,1410
1144245135,2444
1144248865,1410
1144255324,6808
1144259631,1176
1144264458,1410
1144267279,1406
1144270224,7
1144273061,7
1144274416,2444
1144283672,1410
1144283896,1406
1144285099,6752
1144288747,6752
1144290529,1410
1144298050,7
1144298761,3698
1144299108,6752
1144299306,2444
1144299496,2444
1144305152,6752
1144309121,1406
1144311580,1406
1144312554,1410
1144312562,1410
1144316019,1410
1144317660,1410
1144325044,1176
1144377003,1410
1144377011,1410
1144377029,1410
1144377946,1410
1144377953,1410
1144381450,58
1144383738,7
1144392200,2436
1144408030,2444
1144409566,5008
1144409830,6752
1144411323,1410
1144411331,7
1144412958,1406
1144413956,6752
1144419607,2438
1144426305,6752
1144452756,4980
1144464843,1410
1144469826,1410
1144473547,4940
1144475708,1410
1144479098,2444
1144502337,2444
1144517079,1176
1144541905,6752
1144544719,1406
1144554536,1410
1144556168,6752
1144556242,58
1144565441,6752
1144580408,4978
1144582081,6881
1144585654,1406
1144587205,1410
1144588690,1410
1144611260,2444
1144618133,1176
1144625963,1410
1144650904,7
1144653155,58
1144664376,1406
1144667288,6752
1144668286,58
1144762113,2444
1144772153,6752
1144776501,4967
1154303592,1410
1154309896,6752
1154311413,1410
1154312908,6752
1154312999,6752
1154313302,6752
1154313708,1406
1154320513,1406
1154324192,6881
1154324325,6752
1154328060,2444
1154334035,1410
1154339737,1410
1154342046,1406
1154344836,58
1154350759,1410
1154354538,1406
1154359289,1410
1154359602,1410
1154365518,1406
1154366409,6752
1154367696,1410
1154376259,6752
1154380723,6752
1154386035,1406
1154392918,2444
1154394344,6752
1154398105,58
1154413573,1410
1154418218,2444
1154418267,1410
1154420594,1410
1154425361,58
1154436590,1410
1154445591,6808
1154478956,1410
1154478964,1410
1154491207,1406
1154501443,58
1154502680,4779
1154512069,6752
1154512275,1410
1154518116,6808
1154524908,1410
1154534923,2444
1154539591,1176
1154560555,1406
1154576825,1176
1154596732,2444
1154597458,1410
1154602282,4975
1154615508,1406
1154625549,3698
1154625580,1410
1154637288,7
1154647188,6752
1154654440,4940
1154687499,2444
1154692960,1410
1154699338,1410
1154702736,2436
1154728467,6752
1154729481,6752
1154747889,6752
1154768489,4982
1154790335,1410
1154863298,1406
1164402392,6752
1164404315,1410
1164426979,6752
1164437265,2444
1164447140,7
1164448437,3698
1164457867,1410
1164461315,6752
1164468906,1410
1164485272,1410
1164489720,1406
1164490488,6752
1164503827,7
1164504544,1406
1164506275,1410
1164519294,1410
1164519690,4778
1164557856,4971
1164563771,2439
1164567830,6752
1164579967,2444
1164590386,2444
1164595070,2444
1164596045,6752
1164598876,1406
1164609475,6752
1164628368,1410
1164637369,1410
1164655940,1116
1164659496,1406
1164659512,1406
1164659801,1410
1164661674,7
1164674818,1406
1164693008,1410
1164712618,4979
1164718144,1410
1164727376,6752
1164756169,5015
1164757126,5011
1164759601,7
1164761185,2444
1164762704,6752
1164765798,7
1164780524,1410
1164785416,4809
1164787750,1406
1164799706,2444
1164824801,6752
1164827218,1176
1164829057,1410
1164832416,58
1164832648,2444
1164834057,1406
1164852315,6752
1164862124,1410
1164864245,3698
1164884029,6752
1164960563,1404
1164965778,7
1164979753,1406
1174075980,5013
1174500425,1406
1174500714,4799
1174500896,1406
1174509566,6752
1174515316,6752
1174517593,1410
1174522718,1410
1174526065,1410
1174533772,7
1174537294,2444
1174538276,6752
1174543516,7
1174554406,2444
1174555072,6752
1174556492,6752
1174558571,7
1174560312,1406
1174561989,1410
1174564314,1176
1174565543,2444
1174567085,5018
1174567887,58
1174568349,7
1174572796,58
1174574214,1406
1174576599,1406
1174577001,58
1174577696,2444
1174579981,5065
1174580286,1406
1174581144,1406
1174584403,1404
1174593271,6752
1174595086,2444
1174600332,1406
1174602700,1406
1174608137,2444
1174610299,1410
1174615504,1410
1174615595,1410
1174620090,6752
1174622500,1410
1174643357,6752
1174655252,6752
1174659239,4771
1174664296,6752
1174669998,6752
1174670046,1410
1174670962,1410
1174676076,1410
1174679054,3869
1174690655,7383
1174693634,1410
1174694434,58
1174702351,1406
1174709430,4990
1174714505,1410
1174714703,6752
1174718480,2444
1174727655,1410
1174730386,1410
1174736912,1410
1174751671,7
1174780878,7
1174789929,2444
1174808422,7
1174816185,6752
1174824056,58
1174826911,1410
1174835763,2444
1174839781,6748
1174859516,1406
1174889117,1406
1174930911,1406
1174932925,1406
1174948210,7483
1174951404,1406
1174961676,6808
1174971253,1406
1174990766,6748
1174990899,6752
1184021438,6752
1184032138,6752
1184048795,2444
1184052235,1406
1184052813,2444
1184067654,1176
1184069429,6752
1184075715,1176
1184096828,58
1184146037,6752
1184168726,7475
1184602757,1406
1184603839,3698
1184606519,1176
1184608416,58
1184611501,1406
1184612244,7
1184612921,1406
1184614950,6752
1184615809,6752
1184617441,1410
1184617680,1410
1184619009,6808
1184619124,1176
1184620460,1406
1184629750,6752
1184634214,7
1184636029,1404
1184640120,7444
1184640336,6752
1184646929,2444
1184650145,6752
1184654246,1410
1184655268,2444
1184657272,1410
1184657561,6752
1184663494,6752
1184663858,58
1184677346,58
1184680878,6752
1184682858,1406
1184697898,7
1184711202,1406
1184711293,1410
1184716508,1410
1184716516,1410
1184732703,1406
1184734030,1406
1184736902,1176
1184751745,58
1184785826,6752
1184787574,6752
1184796161,1410
1184812133,1410
1184815177,1410
1184819740,6752
1184822041,6808
1184822637,1410
1184824658,7011
1184867541,1410
1184867939,58
1184885923,1410
1184886285,3965
1184887655,1176
1184914129,6752
1184920886,1410
1184928186,1406
1184929523,6752
1184944407,7430
1184949752,1406
1184982209,1406
1184987505,2444
1184989154,6752
1194001677,6752
1194013615,2444
1194016667,1410
1194018531,2444
1194019034,6752
1194020529,58
1194021352,1406
1194023366,7
1194040535,1410
1194043075,6752
1194051987,1410
1194058537,58
1194061291,3698
1194084822,6748
1194086298,7227
1194094425,2444
1194112276,3698
1194113902,1406
1194124941,6748
1194127902,1406
1194148122,7460
1194157628,2444
1194196451,7412
1194198218,2436
1194199547,2444
1194275016,1410
1194701391,1176
1194704411,58
1194708354,1406
1194708578,2444
1194710418,6752
1194710889,1406
1194711291,1176
1194711671,1410
1194716514,1410
1194716662,1410
1194718346,7
1194722132,6752
1194724864,1406
1194735738,2444
1194736108,3698
1194741488,1410
1194743914,2444
1194747535,1410
1194750463,1404
1194751354,2444
1194756494,6752
1194758979,2444
1194761551,3698
1194764365,7383
1194779462,2444
1194781955,2444
1194782029,1176
1194794040,1176
1194794172,1406
1194795104,6752
1194806323,6752
1194806752,7
1194809202,1410
1194812214,1410
1194812297,1410
1194817502,1410
1194828764,1410
1194830612,6752
1194841452,7
1194862573,2444
1194869297,1406
1194872051,6752
1194875179,1176
1194884445,7458
1194887570,6752
1194891515,2444
1194891838,7457
1194895193,1406
1194897041,1406
1194899468,6752
1194902452,1410
1194917997,58
1194920967,3698
1194931840,7174
1194944660,7
1194954586,1410
1194961623,1406
1194967380,2444
1194968057,1410
1194969196,1410
1194987867,1410
1194988600,3965
1194995571,6752
1205002227,1406
1205014701,1406
1205030780,1410
1205038403,7407
1205053733,6752
1205060381,1410
1205070851,6752
1205072303,1406
1205080504,3698
1205096955,7415
1205108792,1406
1205131539,2444
1205147493,2444
1205150216,1404
1205155165,2438
1205155850,6752
1205175023,1406
1205179900,1176
1205180585,7438
1205192838,1410
1205209392,1410
1205209665,1410
1205209681,1410
1205213089,2438
1205213113,7437
1205221884,58
1205231479,6752
1205234192,7
1205264553,58
1205270568,1176
1205273893,1410
1205369113,1410
1205371762,2444
1205809027,1406
1205813573,1406
1205814746,7
1205819695,1410
1205820610,6752
1205825866,1406
1205826526,1176
1205827987,6752
1205830015,2444
1205832797,2444
1205834777,1406
1205837234,7478
1205839263,6752
1205841228,6752
1205848165,1404
1205852399,58
1205859279,6748
1205861929,1406
1205865771,1410
1205871472,1176
1205878220,3698
1205878402,2444
1205879467,1406
1205879640,58
1205886264,58
1205897204,1410
1205897584,6752
1205901451,1410
1205910312,1410
1205923323,1406
1205923331,1410
1205930013,1410
1205937836,58
1205944469,7453
1205945045,1410
1205945300,2444
1205954443,1410
1205956638,1176
1205978012,1406
1205978152,2444
1205982329,58
1205983186,1410
1215004866,1410
1215007026,1406
1215008016,2959
1215008032,1406
1215011341,1176
1215017330,1410
1215025895,1406
1215028899,7
1215029624,1410
1215029632,1410
1215029897,58
1215036645,1410
1215036652,1410
1215063334,1176
1215064852,58
1215073796,1406
1215076807,1410
1215077292,6808
1215084108,1410
1215091129,1410
1215105895,1410
1215109459,3698
1215117759,1406
1215145669,1410
1215152236,6752
1215155288,1410
1215158175,1406
1215178512,1176
1215193255,1410
1215206719,58
1215206925,7
1215211677,1176
1215212592,1410
1215216163,1406
1215216890,6752
1215223094,6808
1215231279,1406
1215233762,6752
1215250295,1406
1215253208,1410
1215255591,6752
1215257670,6752
1215295084,1406
1215298013,1410
1215308572,6752
1215317383,1176
1215341045,2438
1215345384,3698
1215377932,2444
1215483466,6752
1215484944,1410
1215900980,1410
1215902796,7
1215906045,6752
1215908868,1406
1215913678,6752
1215914569,7
1215915871,3965
1215916838,58
1215917158,2444
1215918321,7
1215922711,1406
1215923693,1410
1215923875,1406
1215926126,6808
1215926860,2444
1215926886,2444
1215930466,3698
1215931928,1410
1215932413,1406
1215933197,6808
1215937982,6752
1215938923,6752
1215940366,58
1215966544,1176
1215966726,1410
1215969845,7441
1215971858,1406
1215973581,1410
1215976527,6752
1215979190,6752
1215980180,6752
1215982566,2444
1215986781,1410
1215989520,7451
1215991658,3869
1215991740,58
1215995972,6752
1215998612,6752
1225013535,1406
1225016546,1410
1225020563,7
1225021348,2444
1225023914,1406
1225024243,6752
1225027014,1176
1225028012,1410
1225029994,6752
1225031073,6752
1225031461,6881
1225035355,1406
1225038979,6752
1225039290,1176
1225039761,6752
1225042740,7
1225045230,1410
1225056039,7449
1225060791,1406
1225060999,7
1225061500,7
1225064181,1406
1225070337,1406
1225071046,1406
1225078561,6752
1225079007,4286
1225081805,1406
1225081912,2444
1225086432,6752
1225089097,1410
1225099377,1410
1225120637,1410
1225120645,1410
1225120926,1406
1225125354,1410
1225135551,1410
1225156326,1410
1225159692,7026
1225159890,1410
1225161482,1410
1225178676,6752
1225179658,1410
1225188584,6752
1225203540,6752
1225226327,1406
1225226855,2444
1225228166,6808
1225231772,1410
1225259831,1410
1225260185,6748
1225269103,1410
1225274459,6752
1225274822,1410
1225279433,1410
1225309271,1410
1225312119,1410
1225323462,6752
1225329634,1410
1225331937,2444
1225334410,6752
1225336027,1410
1225347636,1410
1225364474,1176
1225364748,1406
1225384209,58
1225389547,58
1225397771,2444
1225399470,2438
1225400567,1410
1225417447,4634
1225420888,6241
1225421142,1406
1225437411,6752
1225447287,4286
1225470057,2444
1225479389,2444
1225494891,1406
1225575426,1410
1235101791,1406
1235101809,1176
1235102617,3965
1235103490,1404
1235109463,6752
1235116518,6752
1235121179,1176
1235122557,6752
1235124207,1406
